1576,1458,1300
1576,1458,1800
1576,1458,1300
1575,1457,1300
1574,1456,1800
1574,1456,1800
1574,1456,1300
1578,1460,1300
1583,1465,1300
1587,1469,1300
1591,1474,1300
1596,1479,1300
1600,1483,1300
1604,1488,1300
1608,1493,1300
1613,1497,1300
1617,1502,1300
1621,1507,1300
1626,1511,1800
1626,1511,1800
1626,1511,1300
1625,1510,1300
1623,1509,1800
1623,1509,1800
1623,1509,1300
1622,1508,1300
1621,1507,1800
1621,1507,1800
1621,1507,1300
1617,1502,1300
1613,1497,1300
1609,1492,1300
1605,1488,1300
1600,1483,1300
1596,1478,1300
1592,1474,1300
1588,1469,1300
1583,1464,1300
1579,1459,1800
1579,1459,1800
1579,1459,1300
1578,1458,1300
1577,1457,1800
1577,1457,1800
1577,1457,1300
1576,1456,1300
1575,1455,1800
1575,1455,1800
1575,1455,1300
1574,1453,1300
1573,1452,1800
1573,1452,1800
1573,1452,1300
1572,1451,1300
1571,1450,1800
1571,1450,1800
1571,1450,1300
1575,1455,1300
1580,1460,1300
1584,1464,1300
1589,1469,1300
1593,1474,1300
1598,1479,1300
1602,1484,1300
1607,1489,1300
1611,1494,1300
1616,1498,1300
1620,1503,1300
1624,1508,1300
1629,1513,1800
1629,1513,1800
1629,1513,1300
1628,1512,1300
1627,1511,1800
1627,1511,1800
1627,1511,1300
1626,1509,1300
1625,1508,1800
1625,1508,1800
1625,1508,1300
1624,1507,1300
1623,1506,1800
1623,1506,1800
1623,1506,1300
1622,1505,1300
1621,1504,1800
1621,1504,1800
1621,1504,1300
1616,1499,1300
1612,1494,1300
1608,1489,1300
1604,1485,1300
1600,1480,1300
1595,1475,1300
1591,1470,1300
1587,1466,1300
1582,1461,1800
1582,1461,1800
1582,1461,1300
1581,1460,1300
1580,1458,1800
1580,1458,1800
1580,1458,1300
1579,1457,1300
1578,1456,1800
1578,1456,1800
1578,1456,1300
1577,1455,1300
1576,1454,1800
1576,1454,1800
1576,1454,1300
1575,1453,1300
1574,1451,1800
1574,1451,1800
1574,1451,1300
1573,1450,1300
1572,1449,1800
1572,1449,1800
1572,1449,1300
1571,1448,1300
1569,1447,1800
1569,1447,1800
1569,1447,1300
1565,1442,1300
1561,1437,1300
1556,1433,1300
1552,1428,1300
1548,1423,1300
1543,1419,1300
1539,1414,1300
1534,1409,1800
1534,1409,1800
1534,1409,1300
1533,1408,1300
1532,1407,1800
1532,1407,1800
1532,1407,1300
1537,1412,1300
1541,1416,1300
1546,1421,1300
1550,1426,1300
1555,1431,1300
1559,1435,1300
1564,1440,1300
1568,1445,1300
1573,1450,1300
1577,1454,1300
1582,1459,1300
1586,1464,1300
1591,1469,1300
1595,1474,1300
1600,1478,1300
1604,1483,1300
1608,1488,1300
1613,1493,1300
1617,1498,1300
1622,1503,1300
1626,1507,1300
1630,1512,1800
1630,1512,1800
1630,1512,1300
1626,1508,1300
1622,1503,1800
1622,1503,1800
1622,1503,1300
1617,1498,1300
1613,1493,1300
1608,1488,1300
1604,1483,1300
1599,1477,1300
1595,1472,1300
1590,1467,1300
1586,1462,1800
1586,1462,1800
1586,1462,1300
1585,1461,1300
1584,1460,1800
1584,1460,1800
1584,1460,1300
1582,1459,1300
1581,1458,1800
1581,1458,1800
1581,1458,1300
1580,1456,1300
1579,1455,1800
1579,1455,1800
1579,1455,1300
1578,1454,1300
1577,1453,1800
1577,1453,1800
1577,1453,1300
1576,1452,1300
1575,1450,1800
1575,1450,1800
1575,1450,1300
1574,1449,1300
1573,1448,1800
1573,1448,1800
1573,1448,1300
1572,1447,1300
1571,1446,1800
1571,1446,1800
1571,1446,1300
1569,1445,1300
1568,1443,1800
1568,1443,1800
1568,1443,1300
1564,1439,1300
1560,1434,1300
1555,1429,1300
1551,1425,1300
1546,1420,1300
1542,1415,1300
1538,1410,1800
1538,1410,1800
1538,1410,1300
1535,1408,1300
1533,1406,1800
1533,1406,1800
1533,1406,1300
1532,1405,1300
1531,1403,1800
1531,1403,1800
1531,1403,1300
1535,1408,1300
1540,1413,1300
1544,1417,1300
1549,1422,1300
1553,1427,1300
1558,1431,1300
1562,1436,1300
1567,1441,1300
1571,1445,1300
1575,1450,1300
1580,1455,1300
1584,1459,1300
1588,1464,1300
1593,1469,1300
1597,1474,1300
1601,1478,1300
1606,1483,1300
1610,1488,1300
1614,1493,1300
1619,1497,1300
1623,1502,1300
1627,1507,1300
1631,1512,1800
1631,1512,1800
1631,1512,1300
1627,1507,1300
1623,1502,1800
1623,1502,1800
1623,1502,1300
1619,1497,1300
1615,1492,1300
1610,1488,1300
1606,1483,1300
1602,1478,1300
1598,1473,1300
1593,1469,1300
1589,1464,1800
1589,1464,1800
1589,1464,1300
1588,1463,1300
1587,1461,1800
1587,1461,1800
1587,1461,1300
1586,1460,1300
1585,1459,1800
1585,1459,1800
1585,1459,1300
1584,1458,1300
1582,1457,1800
1582,1457,1800
1582,1457,1300
1581,1455,1300
1580,1454,1800
1580,1454,1800
1580,1454,1300
1579,1453,1300
1578,1452,1800
1578,1452,1800
1578,1452,1300
1577,1451,1300
1576,1450,1800
1576,1450,1800
1576,1450,1300
1575,1448,1300
1574,1447,1800
1574,1447,1800
1574,1447,1300
1573,1446,1300
1572,1445,1800
1572,1445,1800
1572,1445,1300
1570,1444,1300
1569,1442,1800
1569,1442,1800
1569,1442,1300
1568,1441,1300
1567,1440,1800
1567,1440,1800
1567,1440,1300
1563,1435,1300
1558,1431,1300
1554,1426,1300
1550,1421,1300
1545,1416,1300
1541,1412,1800
1541,1412,1800
1541,1412,1300
1536,1407,1300
1532,1402,1800
1532,1402,1800
1532,1402,1300
1531,1401,1300
1530,1400,1800
1530,1400,1800
1530,1400,1300
1534,1405,1300
1539,1410,1300
1543,1414,1300
1548,1419,1300
1553,1424,1300
1557,1429,1300
1562,1433,1300
1566,1438,1300
1571,1443,1300
1575,1448,1300
1580,1453,1300
1584,1457,1300
1589,1462,1300
1593,1467,1300
1598,1472,1300
1602,1477,1300
1606,1482,1300
1611,1487,1300
1615,1491,1300
1620,1496,1300
1624,1501,1300
1628,1506,1300
1633,1511,1800
1633,1511,1800
1633,1511,1300
1632,1510,1300
1631,1508,1800
1631,1508,1800
1631,1508,1300
1629,1506,1300
1626,1504,1800
1626,1504,1800
1626,1504,1300
1625,1502,1300
1624,1501,1800
1624,1501,1800
1624,1501,1300
1620,1496,1300
1615,1491,1300
1611,1486,1300
1606,1481,1300
1601,1476,1300
1597,1470,1300
1592,1465,1800
1592,1465,1800
1592,1465,1300
1591,1464,1300
1590,1463,1800
1590,1463,1800
1590,1463,1300
1589,1462,1300
1588,1461,1800
1588,1461,1800
1588,1461,1300
1587,1459,1300
1586,1458,1800
1586,1458,1800
1586,1458,1300
1585,1457,1300
1584,1456,1800
1584,1456,1800
1584,1456,1300
1582,1455,1300
1581,1453,1800
1581,1453,1800
1581,1453,1300
1580,1452,1300
1579,1451,1800
1579,1451,1800
1579,1451,1300
1578,1450,1300
1577,1449,1800
1577,1449,1800
1577,1449,1300
1576,1447,1300
1575,1446,1800
1575,1446,1800
1575,1446,1300
1574,1445,1300
1573,1444,1800
1573,1444,1800
1573,1444,1300
1572,1443,1300
1570,1441,1800
1570,1441,1800
1570,1441,1300
1569,1440,1300
1568,1439,1800
1568,1439,1800
1568,1439,1300
1567,1438,1300
1566,1437,1800
1566,1437,1800
1566,1437,1300
1565,1435,1300
1564,1434,1800
1564,1434,1800
1564,1434,1300
1559,1430,1300
1555,1425,1300
1551,1420,1300
1546,1415,1300
1542,1411,1800
1542,1411,1800
1542,1411,1300
1537,1406,1300
1533,1401,1800
1533,1401,1800
1533,1401,1300
1532,1400,1300
1531,1399,1800
1531,1399,1800
1531,1399,1300
1535,1404,1300
1540,1408,1300
1544,1413,1300
1549,1418,1300
1553,1422,1300
1557,1427,1300
1562,1432,1300
1566,1436,1300
1571,1441,1300
1575,1446,1300
1580,1451,1300
1584,1455,1300
1589,1460,1300
1593,1465,1300
1597,1470,1300
1602,1474,1300
1606,1479,1300
1610,1484,1300
1615,1489,1300
1619,1493,1300
1623,1498,1300
1628,1503,1300
1632,1508,1800
1632,1508,1800
1632,1508,1300
1631,1507,1300
1630,1505,1800
1630,1505,1800
1630,1505,1300
1629,1504,1300
1628,1503,1800
1628,1503,1800
1628,1503,1300
1623,1498,1300
1619,1493,1300
1615,1488,1300
1611,1484,1300
1606,1479,1300
1602,1474,1300
1598,1469,1300
1593,1464,1800
1593,1464,1800
1593,1464,1300
1592,1463,1300
1591,1462,1800
1591,1462,1800
1591,1462,1300
1590,1461,1300
1589,1460,1800
1589,1460,1800
1589,1460,1300
1588,1458,1300
1587,1457,1800
1587,1457,1800
1587,1457,1300
1586,1456,1300
1585,1455,1800
1585,1455,1800
1585,1455,1300
1584,1454,1300
1582,1452,1800
1582,1452,1800
1582,1452,1300
1581,1451,1300
1580,1450,1800
1580,1450,1800
1580,1450,1300
1579,1449,1300
1578,1448,1800
1578,1448,1800
1578,1448,1300
1577,1446,1300
1576,1445,1800
1576,1445,1800
1576,1445,1300
1575,1444,1300
1574,1443,1800
1574,1443,1800
1574,1443,1300
1573,1442,1300
1571,1440,1800
1571,1440,1800
1571,1440,1300
1570,1439,1300
1569,1438,1800
1569,1438,1800
1569,1438,1300
1568,1437,1300
1567,1436,1800
1567,1436,1800
1567,1436,1300
1566,1435,1300
1565,1433,1800
1565,1433,1800
1565,1433,1300
1564,1432,1300
1563,1431,1800
1563,1431,1800
1563,1431,1300
1558,1426,1300
1554,1421,1300
1549,1417,1300
1545,1412,1300
1540,1407,1800
1540,1407,1800
1540,1407,1300
1539,1406,1300
1538,1405,1800
1538,1405,1800
1538,1405,1300
1537,1404,1300
1536,1403,1800
1536,1403,1800
1536,1403,1300
1535,1401,1300
1534,1400,1800
1534,1400,1800
1534,1400,1300
1538,1405,1300
1543,1409,1300
1547,1414,1300
1552,1419,1300
1556,1423,1300
1561,1428,1300
1565,1433,1300
1570,1438,1300
1574,1442,1300
1579,1447,1300
1583,1452,1300
1588,1456,1300
1592,1461,1300
1597,1466,1800
1597,1466,1800
1597,1466,1300
1596,1465,1300
1594,1464,1800
1594,1464,1800
1594,1464,1300
1593,1462,1300
1592,1461,1800
1592,1461,1800
1592,1461,1300
1591,1460,1300
1590,1459,1800
1590,1459,1800
1590,1459,1300
1589,1458,1300
1588,1456,1800
1588,1456,1800
1588,1456,1300
1587,1455,1300
1586,1454,1800
1586,1454,1800
1586,1454,1300
1585,1453,1300
1584,1452,1800
1584,1452,1800
1584,1452,1300
1582,1450,1300
1581,1449,1800
1581,1449,1800
1581,1449,1300
1580,1448,1300
1579,1447,1800
1579,1447,1800
1579,1447,1300
1578,1446,1300
1577,1444,1800
1577,1444,1800
1577,1444,1300
1576,1443,1300
1575,1442,1800
1575,1442,1800
1575,1442,1300
1574,1441,1300
1573,1440,1800
1573,1440,1800
1573,1440,1300
1571,1438,1300
1570,1437,1800
1570,1437,1800
1570,1437,1300
1569,1436,1300
1568,1435,1800
1568,1435,1800
1568,1435,1300
1567,1434,1300
1566,1432,1800
1566,1432,1800
1566,1432,1300
1565,1431,1300
1564,1430,1800
1564,1430,1800
1564,1430,1300
1563,1429,1300
1561,1428,1800
1561,1428,1800
1561,1428,1300
1556,1422,1300
1551,1417,1300
1546,1412,1300
1541,1406,1800
1541,1406,1800
1541,1406,1300
1540,1405,1300
1539,1404,1800
1539,1404,1800
1539,1404,1300
1538,1403,1300
1537,1401,1800
1537,1401,1800
1537,1401,1300
1541,1406,1300
1546,1411,1300
1551,1415,1300
1555,1420,1300
1560,1425,1300
1564,1430,1300
1569,1434,1300
1573,1439,1300
1578,1444,1300
1582,1448,1300
1587,1453,1300
1591,1458,1300
1596,1463,1300
1600,1468,1800
1600,1468,1800
1600,1468,1300
